URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://smart.who.int/anc/ValueSet/anc-b9-de45-choices-grouper,0.3.0,draft,,HIVstatusChoicesGrouper,HIV status Choices Grouper,"Group Valueset with codes representing possible values for the HIV status Choices Grouper element","StructureDefinition/anc-b9-de45,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de46,0.3.0,draft,,HIVstatusHIVpositiveChoices,HIV status - HIV positive Choices,"Codes representing possible values for the HIV status - HIV positive Choices element","ValueSet/anc-b9-de45-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de47,0.3.0,draft,,HIVstatusHIVnegativeChoices,HIV status - HIV negative Choices,"Codes representing possible values for the HIV status - HIV negative Choices element","ValueSet/anc-b9-de45-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de48,0.3.0,draft,,PartnerHIVtestresult,Partner HIV test result,"Codes representing possible values for the Partner HIV test result element","StructureDefinition/anc-b9-de48","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de48-choices-grouper,0.3.0,draft,,PartnerHIVtestresultChoicesGrouper,Partner HIV test result Choices Grouper,"Group Valueset with codes representing possible values for the Partner HIV test result Choices Grouper element","Questionnaire/ANCB9,StructureDefinition/anc-b9-de48",
http://smart.who.int/anc/ValueSet/anc-b9-de49,0.3.0,draft,,PartnerHIVtestordered,Partner HIV test ordered,"Codes representing possible values for the Partner HIV test ordered element","Questionnaire/ANCB9,StructureDefinition/anc-b9-de49","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de5,0.3.0,draft,,Reasonultrasoundscannotdone,Reason ultrasound scan not done,"Codes representing possible values for the Reason ultrasound scan not done element","StructureDefinition/anc-b9-de5","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de50,0.3.0,draft,,PartnerHIVtestconducted,Partner HIV test conducted,"Codes representing possible values for the Partner HIV test conducted element","Questionnaire/ANCB9,StructureDefinition/partner-hiv-test","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de52,0.3.0,draft,,PartnerHIVtestresultPartnerHIVpositiveChoices,Partner HIV test result - Partner HIV positive Choices,"Codes representing possible values for the Partner HIV test result - Partner HIV positive Choices element","ValueSet/anc-b9-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de53,0.3.0,draft,,PartnerHIVtestresultPartnerHIVnegativeChoices,Partner HIV test result - Partner HIV negative Choices,"Codes representing possible values for the Partner HIV test result - Partner HIV negative Choices element","ValueSet/anc-b9-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de54,0.3.0,draft,,PartnerHIVtestresultInconclusiveChoices,Partner HIV test result - Inconclusive Choices,"Codes representing possible values for the Partner HIV test result - Inconclusive Choices element","ValueSet/anc-b9-de48-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de55,0.3.0,draft,,PartnerHIVstatusconfirmed,Partner HIV status (confirmed),"Codes representing possible values for the Partner HIV status (confirmed) element","StructureDefinition/anc-b9-de55","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de55-choices-grouper,0.3.0,draft,,PartnerHIVstatusconfirmedChoicesGrouper,Partner HIV status (confirmed) Choices Grouper,"Group Valueset with codes representing possible values for the Partner HIV status (confirmed) Choices Grouper element","StructureDefinition/anc-b9-de55,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de56,0.3.0,draft,,PartnerHIVstatusconfirmedHIVpositiveChoices,Partner HIV status (confirmed) - HIV positive Choices,"Codes representing possible values for the Partner HIV status (confirmed) - HIV positive Choices element","ValueSet/anc-b9-de55-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de57,0.3.0,draft,,PartnerHIVstatusconfirmedHIVnegativeChoices,Partner HIV status (confirmed) - HIV negative Choices,"Codes representing possible values for the Partner HIV status (confirmed) - HIV negative Choices element","ValueSet/anc-b9-de55-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de58,0.3.0,draft,,HighriskforHIV,High risk for HIV,"Codes representing possible values for the High risk for HIV element","StructureDefinition/anc-b9-de58","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de59,0.3.0,draft,,HepatitisBtestrequired,Hepatitis B test required,"Codes representing possible values for the Hepatitis B test required element","StructureDefinition/anc-b9-de59","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de6,0.3.0,draft,,ReasonultrasoundscannotdoneChoices,Reason ultrasound scan not done Choices,"Codes representing possible values for the Reason ultrasound scan not done Choices element","Questionnaire/ANCB9,StructureDefinition/anc-b9-de5","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de60,0.3.0,draft,,HepatitisBtestconducted,Hepatitis B test conducted,"Codes representing possible values for the Hepatitis B test conducted element","StructureDefinition/hepatitis-b-test,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de61,0.3.0,draft,,HepatitisBtestordered,Hepatitis B test ordered,"Codes representing possible values for the Hepatitis B test ordered element","StructureDefinition/anc-b9-de61,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de62,0.3.0,draft,,HepatitisBtesttype,Hepatitis B test type,"Codes representing possible values for the Hepatitis B test type element","StructureDefinition/anc-b9-de62","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de63,0.3.0,draft,,HepatitisBtesttypeChoices,Hepatitis B test type Choices,"Codes representing possible values for the Hepatitis B test type Choices element","StructureDefinition/anc-b9-de62,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de66,0.3.0,draft,,HepatitisBtestresult,Hepatitis B test result,"Codes representing possible values for the Hepatitis B test result element","StructureDefinition/anc-b9-de66","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de66-choices-grouper,0.3.0,draft,,HepatitisBtestresultChoicesGrouper,Hepatitis B test result Choices Grouper,"Group Valueset with codes representing possible values for the Hepatitis B test result Choices Grouper element","StructureDefinition/anc-b9-de66,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de67,0.3.0,draft,,HepatitisBtestresultChoices,Hepatitis B test result Choices,"Codes representing possible values for the Hepatitis B test result Choices element","ValueSet/anc-b9-de66-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de72,0.3.0,draft,,HepatitisBTestResultPositiveChoices,Hepatitis B Test Result - Positive Choices,"Codes representing possible values for the Hepatitis B Test Result - Positive Choices element","ValueSet/anc-b9-de66-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de73,0.3.0,draft,,HepatitisBTestResultNegativeChoices,Hepatitis B Test Result - Negative Choices,"Codes representing possible values for the Hepatitis B Test Result - Negative Choices element","ValueSet/anc-b9-de66-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de74,0.3.0,draft,,HepatitisBdiagnosis,Hepatitis B diagnosis,"Codes representing possible values for the Hepatitis B diagnosis element","StructureDefinition/anc-b9-de74","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de74-choices-grouper,0.3.0,draft,,HepatitisBdiagnosisChoicesGrouper,Hepatitis B diagnosis Choices Grouper,"Group Valueset with codes representing possible values for the Hepatitis B diagnosis Choices Grouper element","StructureDefinition/anc-b9-de74,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de75,0.3.0,draft,,HepatitisBDiagnosisPositiveChoices,Hepatitis B Diagnosis - Positive Choices,"Codes representing possible values for the Hepatitis B Diagnosis - Positive Choices element","ValueSet/anc-b9-de74-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de76,0.3.0,draft,,HepatitisBDiagnosisNegativeChoices,Hepatitis B Diagnosis - Negative Choices,"Codes representing possible values for the Hepatitis B Diagnosis - Negative Choices element","ValueSet/anc-b9-de74-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de77,0.3.0,draft,,HepatitisCtestrequired,Hepatitis C test required,"Codes representing possible values for the Hepatitis C test required element","StructureDefinition/anc-b9-de77","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de78,0.3.0,draft,,HepatitisCtestconducted,Hepatitis C test conducted,"Codes representing possible values for the Hepatitis C test conducted element","StructureDefinition/hepatitis-c-test,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de79,0.3.0,draft,,HepatitisCtestordered,Hepatitis C test ordered,"Codes representing possible values for the Hepatitis C test ordered element","StructureDefinition/anc-b9-de79,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de80,0.3.0,draft,,HepatitisCtesttype,Hepatitis C test type,"Codes representing possible values for the Hepatitis C test type element","StructureDefinition/anc-b9-de80","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de81,0.3.0,draft,,HepatitisCtesttypeChoices,Hepatitis C test type Choices,"Codes representing possible values for the Hepatitis C test type Choices element","Questionnaire/ANCB9,StructureDefinition/anc-b9-de80","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de84,0.3.0,draft,,ReasonHepatitisCtestnotdone,Reason Hepatitis C test not done,"Codes representing possible values for the Reason Hepatitis C test not done element","StructureDefinition/anc-b9-de84","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de85,0.3.0,draft,,ReasonHepatitisCtestnotdoneChoices,Reason Hepatitis C test not done Choices,"Codes representing possible values for the Reason Hepatitis C test not done Choices element","StructureDefinition/anc-b9-de84,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de89,0.3.0,draft,,HepatitisCtestresult,Hepatitis C test result,"Codes representing possible values for the Hepatitis C test result element","StructureDefinition/anc-b9-de89","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de89-choices-grouper,0.3.0,draft,,HepatitisCtestresultChoicesGrouper,Hepatitis C test result Choices Grouper,"Group Valueset with codes representing possible values for the Hepatitis C test result Choices Grouper element","StructureDefinition/anc-b9-de89,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de9,0.3.0,draft,,Amnioticfluidlevel,Amniotic fluid level,"Codes representing possible values for the Amniotic fluid level element","StructureDefinition/anc-b9-de9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de90,0.3.0,draft,,HepatitisCTestResultPositiveChoices,Hepatitis C Test Result - Positive Choices,"Codes representing possible values for the Hepatitis C Test Result - Positive Choices element","ValueSet/anc-b9-de89-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de91,0.3.0,draft,,HepatitisCTestResultNegativeChoices,Hepatitis C Test Result - Negative Choices,"Codes representing possible values for the Hepatitis C Test Result - Negative Choices element","ValueSet/anc-b9-de89-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de92,0.3.0,draft,,HepatitisCdiagnosis,Hepatitis C diagnosis,"Codes representing possible values for the Hepatitis C diagnosis element","StructureDefinition/anc-b9-de92","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de92-choices-grouper,0.3.0,draft,,HepatitisCdiagnosisChoicesGrouper,Hepatitis C diagnosis Choices Grouper,"Group Valueset with codes representing possible values for the Hepatitis C diagnosis Choices Grouper element","StructureDefinition/anc-b9-de92,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de93,0.3.0,draft,,HepatitisCDiagnosisPositiveChoices,Hepatitis C Diagnosis - Positive Choices,"Codes representing possible values for the Hepatitis C Diagnosis - Positive Choices element","ValueSet/anc-b9-de92-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de94,0.3.0,draft,,HepatitisCDiagnosisNegativeChoices,Hepatitis C Diagnosis - Negative Choices,"Codes representing possible values for the Hepatitis C Diagnosis - Negative Choices element","ValueSet/anc-b9-de92-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de96,0.3.0,draft,,Syphilistestconducted,Syphilis test conducted,"Codes representing possible values for the Syphilis test conducted element","Questionnaire/ANCB9,StructureDefinition/syphilis-test","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de97,0.3.0,draft,,Syphilistestordered,Syphilis test ordered,"Codes representing possible values for the Syphilis test ordered element","StructureDefinition/anc-b9-de97,Questionnaire/ANCB9","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de98,0.3.0,draft,,Syphilistesttype,Syphilis test type,"Codes representing possible values for the Syphilis test type element","StructureDefinition/anc-b9-de98","Internal"
http://smart.who.int/anc/ValueSet/anc-b9-de98-choices-grouper,0.3.0,draft,,SyphilistesttypeChoicesGrouper,Syphilis test type Choices Grouper,"Group Valueset with codes representing possible values for the Syphilis test type Choices Grouper element","StructureDefinition/anc-b9-de98,Questionnaire/ANCB9",
http://smart.who.int/anc/ValueSet/anc-b9-de99,0.3.0,draft,,SyphilistesttypeRapidsyphilistestRSTChoices,Syphilis test type - Rapid syphilis test (RST) Choices,"Codes representing possible values for the Syphilis test type - Rapid syphilis test (RST) Choices element","ValueSet/anc-b9-de98-choices-grouper","Internal"
http://smart.who.int/anc/ValueSet/anc-c-de1,0.3.0,draft,,Emergencyreferral,Emergency referral,"Codes representing possible values for the Emergency referral element","Questionnaire/ANCC,StructureDefinition/referral",
http://smart.who.int/anc/ValueSet/anc-c-de2,0.3.0,draft,,Reasonforreferral,Reason for referral,"Codes representing possible values for the Reason for referral element","StructureDefinition/anc-c-de2","Internal"
http://smart.who.int/anc/ValueSet/anc-c-de3,0.3.0,draft,,ReasonforreferralChoices,Reason for referral Choices,"Codes representing possible values for the Reason for referral Choices element","Questionnaire/ANCC,StructureDefinition/anc-c-de2","Internal"
